year,price,location,branch,model,origin,km_driven,external_color,internal_color,num_seats,fuels,engine_capacity,gearbox,wheel_drive,car_type,prediction
2020,795.0,2,3,3,1,15000.0,9,2,0,1,2.2,0,2,2,1311.8183333333334
2009,295.0,4,1,1,0,160.0,12,6,1,1,2.0,1,0,1,429.9
2013,415.0,20,3,3,1,120000.0,4,2,0,1,2.2,1,2,2,586.94
2021,355.0,20,2,35,0,18000.0,0,2,0,0,1.4,0,0,4,719.305
2006,175.0,4,3,72,0,0.0,8,0,8,1,2.4,1,1,5,176.53666666666663
2014,438.0,2,5,18,0,60000.0,3,2,0,0,1.5,0,0,3,372.45
2016,558.0,4,5,19,0,84000.0,9,7,0,0,1.8,0,0,3,752.31
2016,445.0,20,5,93,1,60000.0,6,2,0,0,1.5,0,0,4,635.225
2011,200.0,40,3,89,0,0.0,6,2,0,0,1.4,1,0,3,215.8
2020,540.0,2,7,9,0,32000.0,6,2,0,0,1.5,0,0,3,776.625
2016,488.0,2,10,17,0,60000.0,6,2,0,0,1.5,0,0,3,497.09
2006,110.0,7,0,177,1,0.0,6,8,6,0,2.4,1,1,5,137.06666666666666
2004,123.0,4,15,90,0,0.0,9,6,0,0,1.6,1,0,3,121.46
2022,599.0,2,2,219,0,2000.0,6,6,0,3,0.1,0,0,0,624.246
2016,170.0,2,0,10,1,0.0,6,3,0,0,1.0,1,0,4,210.31
2021,799.0,0,2,50,0,0.0,9,2,0,0,2.0,0,1,3,881.85
2018,690.0,2,7,95,1,33000.0,8,2,0,0,1.8,0,0,0,533.65
2015,310.0,27,1,56,0,62000.0,6,8,0,0,1.6,1,0,3,374.29
2021,720.0,0,4,4,0,10000.0,0,10,0,0,1.4,0,0,0,620.5616666666666
2017,892.0,2,5,5,1,0.0,6,4,2,0,2.7,0,2,1,878.59
2005,135.0,6,8,199,0,250000.0,0,11,0,0,1.0,1,0,9,99.71
2019,615.0,2,10,17,0,18000.0,2,2,0,0,1.5,0,0,3,828.8991666666666
2021,2050.0,2,6,38,0,2000.0,6,0,0,0,2.0,0,3,1,2762.3126666666667
2017,520.0,19,19,104,1,80000.0,6,2,0,1,2.4,0,1,2,608.85
2017,769.0,2,3,3,1,68000.0,11,12,0,1,3.2,0,2,2,2276.3268333333335
2017,840.0,4,3,3,1,80000.0,5,9,0,1,3.2,0,2,2,2108.953333333333
2021,9550.0,2,18,49,1,12600.0,6,4,0,0,3.0,0,3,1,6521.88
2010,320.0,5,4,158,1,59000.0,11,2,0,0,1.6,0,0,3,302.72
2003,176.0,25,10,27,0,0.0,4,6,0,0,2.0,1,0,3,166.6
2017,555.0,2,10,17,0,37000.0,8,2,0,0,1.5,0,0,3,650.9166666666667
2015,1065.0,2,6,8,0,68000.0,6,2,0,0,2.0,0,1,3,728.06
2020,388.0,20,0,10,0,18000.0,4,6,0,0,1.25,0,0,4,465.19
2017,1499.0,2,6,23,0,0.0,9,0,0,0,2.0,0,1,3,707.6614285714286
2020,1150.0,2,0,7,0,21000.0,2,4,1,1,2.2,0,3,1,1209.5033333333333
2021,1315.0,2,5,24,1,2700.0,9,2,0,0,2.5,0,0,3,893.3839999999999
2008,280.0,54,3,103,0,70000.0,9,0,0,0,1.8,1,0,3,246.24
2018,3486.0,2,6,20,0,75000.0,9,4,0,0,3.0,0,1,3,3213.22
2018,766.0,0,0,0,0,0.0,0,6,0,0,2.0,0,0,0,965.6723809523811
2008,665.0,2,13,142,1,10000.0,9,0,0,0,3.0,0,3,1,506.89
2017,855.0,2,7,31,1,50000.0,6,2,0,0,2.4,0,0,3,689.66
2019,1860.0,2,6,38,0,25000.0,9,2,0,0,2.0,0,3,1,2514.8
2008,720.0,4,13,142,1,0.0,6,8,0,0,3.0,0,3,1,515.38
2019,989.0,2,2,2,0,30000.0,6,4,1,0,2.0,0,1,1,1493.2
2015,595.0,4,5,5,0,77474.0,0,0,2,0,2.7,0,1,1,917.5073333333333
2018,665.0,2,4,43,0,33000.0,12,0,1,0,2.4,0,0,1,840.175
2021,789.0,2,2,50,0,7000.0,6,4,0,0,2.0,0,1,3,889.0566666666666
2016,409.0,2,3,89,0,51495.0,6,2,0,0,1.0,0,0,4,501.0425000000001
2011,145.0,23,4,14,0,0.0,8,2,0,0,1.1,1,0,4,185.35
2016,419.0,2,7,9,0,0.0,6,9,0,0,1.5,0,0,3,501.26
2013,285.0,2,3,89,0,70000.0,6,2,0,0,1.6,0,0,4,526.94
2015,295.0,16,5,18,0,150000.0,9,3,0,0,1.3,1,0,3,286.41
2011,346.0,2,5,93,1,88000.0,8,1,0,0,1.5,0,0,4,321.3
2019,2350.0,2,13,84,1,32000.0,9,4,0,0,2.0,0,3,1,2020.4975
2008,295.0,13,7,26,0,160000.0,9,2,0,0,2.0,0,0,3,311.44
2010,490.0,2,6,23,0,0.0,4,0,0,0,1.8,0,1,3,433.25666666666666
2011,348.0,2,4,44,1,8600.0,9,2,0,0,1.6,0,0,3,331.8
2011,680.0,16,0,7,1,80000.0,6,2,1,1,2.0,0,0,1,479.08166666666665
2017,350.0,2,4,14,0,55000.0,0,0,0,0,1.25,0,0,4,394.875
2012,985.0,2,5,88,1,121000.0,12,2,1,0,2.7,0,2,1,530.42
2012,320.0,25,5,6,0,98000.0,4,7,2,0,2.0,1,1,0,407.79
2009,400.0,2,13,30,1,10000000.0,6,2,0,0,2.5,0,1,3,299.19899999999996
2012,448.0,16,7,16,0,100000.0,2,6,0,0,2.4,0,0,1,657.47
2020,665.0,2,10,17,0,0.0,0,2,0,0,1.5,0,0,3,872.85
2011,495.0,6,5,24,0,158000.0,11,6,0,0,2.4,0,0,3,512.41
2020,1060.0,2,0,7,0,15000.0,9,2,1,1,2.2,0,0,1,1034.6633333333332
2011,860.0,4,5,168,1,99000.0,7,2,1,0,2.7,0,0,1,506.53
2021,728.0,44,5,19,0,26000.0,6,2,0,0,1.8,0,0,3,762.635
2013,989.0,2,6,23,0,89000.0,6,4,0,0,3.0,0,1,3,1276.295
2020,1017.0,19,7,16,0,17000.0,0,8,1,0,1.5,0,0,1,949.63
2018,588.0,2,10,17,0,20000.0,8,2,0,0,1.5,0,0,3,797.8325
2016,700.0,2,3,3,1,82000.0,9,9,0,1,3.2,0,2,2,1541.11
2022,595.0,2,5,18,0,1750.0,6,0,0,0,1.5,0,0,3,662.59
2016,490.0,0,4,44,0,6000000.0,6,0,0,0,2.0,0,0,3,707.1483333333333
2013,840.0,2,13,30,1,0.0,2,0,0,0,2.0,0,1,3,381.06
2011,1520.0,2,11,25,1,70000.0,6,0,0,2,3.5,0,3,1,953.86
2017,2850.0,2,6,105,1,60000.0,6,4,1,0,3.0,0,3,1,3298.58
2021,1290.0,2,4,43,0,9000.0,6,0,1,1,2.2,0,3,1,1336.32
2014,2175.0,2,6,20,0,899.0,9,0,0,0,3.0,0,1,3,1411.5539999999999
2015,2500.0,2,5,102,1,40000.0,6,4,1,0,4.0,0,3,1,3262.03
2021,1079.0,2,5,24,1,60000.0,9,7,0,0,2.0,0,0,3,813.7869047619047
2014,268.0,4,1,40,0,60000.0,6,0,0,0,1.5,0,0,3,393.31
2016,710.0,2,7,16,0,0.0,4,2,0,0,2.4,0,0,1,1145.9216666666666
2016,679.0,2,10,47,0,95000.0,2,2,0,0,2.5,0,3,1,682.6333333333334
2016,420.0,4,10,71,0,30000.0,0,0,0,0,1.5,0,0,3,478.8796666666666
2014,2420.0,2,6,20,1,65000.0,9,4,0,0,4.7,0,1,3,1702.0739999999998
2008,279.0,2,7,26,0,11110.0,9,9,0,0,2.0,0,0,3,308.15
2012,258.0,30,0,125,0,0.0,9,6,0,0,1.6,1,0,3,263.08
2007,190.0,27,5,6,0,0.0,6,6,2,0,2.0,1,1,0,261.9266666666666
2018,368.0,48,1,40,0,50000.0,9,6,0,0,1.4,1,0,3,405.58
2019,1110.0,2,0,7,0,36000.0,2,2,1,1,2.2,0,3,1,1110.3513333333333
2018,789.0,2,10,47,0,0.0,0,2,0,0,2.0,0,0,1,1019.7633333333333
2013,535.0,2,10,47,0,100000.0,4,2,0,0,2.0,0,0,1,703.98
2002,110.0,0,5,94,0,0.0,8,3,2,0,1.8,1,1,1,109.7
2008,100.0,2,4,14,1,0.0,4,6,0,0,1.0,1,0,4,167.985
2015,540.0,2,3,3,1,0.0,6,3,0,1,2.2,1,2,2,802.0525
2009,280.0,22,5,18,0,0.0,7,6,0,0,1.5,0,0,3,240.3975
2011,279.0,2,4,61,0,112604.0,3,2,1,0,2.0,0,0,0,500.83
2007,790.0,2,14,76,1,98000.0,4,2,0,0,4.5,0,3,1,736.38
2005,160.0,26,4,14,1,0.0,4,0,0,0,1.0,0,0,4,198.42
2005,118.0,10,3,36,0,0.0,9,6,0,0,2.3,0,2,1,229.67
2018,798.0,19,10,47,0,33000.0,0,3,0,0,2.5,0,0,1,1364.5366666666669
2010,243.0,30,7,26,0,0.0,9,2,0,0,1.8,1,0,3,270.8
2020,1295.0,2,3,3,1,41000.0,0,2,0,1,2.0,0,2,2,1337.381666666667
2003,160.0,45,10,27,0,0.0,9,2,0,0,2.0,1,0,3,172.67
2021,1465.0,2,0,7,0,13000.0,8,4,1,1,2.2,0,3,1,1405.15
2021,2850.0,2,6,23,0,1000.0,6,4,0,0,2.0,0,1,3,953.67
2016,475.0,39,4,44,0,40000.0,12,0,0,0,2.0,0,0,3,736.92
2018,1685.0,2,6,38,0,57000.0,9,4,0,0,2.0,0,3,1,2234.2553333333335
2011,318.0,2,0,33,1,0.0,4,6,0,0,1.4,0,0,3,337.9941666666666
2009,85.0,6,1,70,0,0.0,6,2,0,0,0.8,1,0,4,105.94
2016,6450.0,2,11,79,1,80000.0,9,0,1,0,5.7,0,3,1,6282.8271428571425
2008,323.0,5,7,26,0,0.0,4,6,0,0,2.0,0,0,3,303.16
2016,1150.0,2,6,8,0,0.0,6,2,0,0,2.0,0,1,3,743.4383333333334
2007,195.0,16,5,6,0,10000.0,4,6,2,0,2.0,1,1,0,266.93
2008,525.0,2,5,24,1,82000.0,9,0,0,0,2.4,0,0,3,336.385
2014,390.0,2,3,3,1,0.0,7,9,0,1,2.2,1,2,2,594.39
2019,1135.0,2,5,24,1,25000.0,2,2,0,0,2.5,0,0,3,801.72
2013,428.0,4,0,29,1,68000.0,6,2,0,0,1.8,0,0,3,431.29
2002,44.0,39,15,51,0,0.0,6,2,0,0,0.8,1,0,4,54.24
2008,130.0,12,15,90,0,0.0,9,6,0,0,1.6,1,0,3,201.6
2002,34.0,0,15,37,0,0.0,4,7,0,0,1.6,1,0,3,111.92
2018,570.0,13,5,93,1,30000.0,0,0,0,0,1.5,0,0,4,657.71
2016,1539.0,4,6,156,1,0.0,6,2,1,1,2.1,0,1,5,1014.05
2016,460.0,2,3,72,0,180000.0,4,0,7,1,2.4,1,1,5,531.29
2016,950.0,2,6,8,0,50000.0,6,2,0,0,2.0,0,1,3,749.34
2018,580.0,2,10,17,0,42000.0,0,2,0,0,1.5,0,0,4,821.5521666666667
2017,348.0,5,5,18,0,0.0,6,12,0,0,1.5,1,0,3,368.88
2015,216.0,7,4,14,0,0.0,6,6,0,0,1.25,1,0,4,214.25033333333332
2019,1980.0,4,22,147,1,25000.0,6,4,0,0,2.0,0,3,1,1361.8433333333332
2016,725.0,2,19,62,1,45000.0,0,0,1,0,2.4,0,2,1,575.67
2013,298.0,4,17,75,0,86000.0,7,7,0,0,1.5,0,0,3,460.36
2018,755.0,2,4,109,0,42000.0,0,8,0,0,2.4,0,0,3,754.6046666666667
2020,360.0,55,2,35,0,19000.0,6,2,0,0,1.4,0,0,4,710.075
2007,180.0,2,19,77,0,100000.0,11,3,2,0,2.0,1,1,1,178.6
2016,675.0,25,5,5,0,63000.0,9,0,2,1,2.5,1,1,1,834.19
2019,585.0,2,4,44,0,36000.0,0,0,0,0,1.6,0,0,3,790.2528571428571
2016,1560.0,2,5,88,1,66666.0,9,2,1,0,2.7,0,2,1,712.99
2016,1589.0,2,6,23,0,45000.0,6,2,0,0,2.0,0,1,3,670.1466666666668
2019,608.0,4,10,17,0,0.0,6,2,0,0,1.5,0,0,3,797.2668333333332
2015,528.0,4,17,45,1,127000.0,11,9,0,1,2.5,0,2,2,554.13
2009,575.0,2,5,121,1,80000.0,6,6,0,0,2.7,0,0,0,397.03
2020,840.0,0,10,47,0,0.0,0,3,0,0,2.0,0,0,1,1118.8366666666666
2018,1419.0,2,6,38,0,50000.0,0,2,0,0,2.0,0,1,1,1013.4833333333335
2007,283.0,2,0,7,1,0.0,9,6,1,0,2.7,0,2,1,422.9683333333333
2021,1395.0,2,0,7,0,5000.0,9,4,1,1,2.2,0,3,1,1400.62
2020,2150.0,4,22,147,1,48000.0,8,4,0,0,2.0,0,3,1,1393.833333333333
2016,1099.0,2,6,8,0,65000.0,9,0,0,0,2.0,0,1,3,760.4066666666668
2018,1715.0,2,6,23,0,0.0,9,4,0,0,2.0,0,1,3,763.31
2014,420.0,30,5,28,1,0.0,4,4,0,1,2.5,1,1,2,451.68
2017,778.0,2,0,0,1,40000.0,9,0,0,0,2.0,0,0,0,723.725
2018,305.0,2,0,10,0,40000.0,6,9,0,0,1.25,1,0,4,282.02
1999,100.0,44,10,53,0,300000.0,7,7,0,0,1.6,1,0,3,131.92
2009,735.0,2,11,152,1,50000.0,6,0,0,0,2.5,0,1,3,339.18
2011,515.0,2,6,8,0,90520.0,0,2,0,0,3.0,0,1,3,1225.57
2020,620.0,4,5,85,1,42760.0,0,2,1,0,1.5,0,1,1,778.9
2005,116.0,22,19,77,0,12000.0,9,0,2,0,2.0,1,1,1,148.04
2003,140.0,17,19,155,0,15.0,7,7,1,0,3.0,1,2,1,146.39
2012,339.0,2,4,158,0,15.0,4,2,0,0,1.6,0,0,3,437.775
2021,1210.0,2,2,2,0,8000.0,6,4,1,0,2.0,0,3,1,4030.48
2013,450.0,16,3,3,1,11.0,8,13,0,1,2.2,1,2,2,582.2
2016,4650.0,2,6,191,1,0.0,9,3,0,0,3.0,0,1,3,2130.8
2021,535.0,2,5,18,0,29000.0,6,0,0,0,1.5,0,0,3,641.1469999999999
2015,435.0,2,0,110,1,45000.0,6,2,0,0,1.4,0,0,0,417.65
2011,202.0,2,4,14,0,140000.0,10,2,0,0,1.1,0,0,4,302.23
2010,890.0,2,16,42,1,0.0,7,2,1,0,3.0,0,3,1,793.36
2016,645.0,30,5,5,0,0.0,4,6,2,1,2.5,1,1,1,832.9466666666666
2019,848.0,4,3,3,1,61688.0,5,2,0,1,2.0,0,2,2,1273.1413095238097
2005,235.0,2,20,179,0,253168.0,9,2,2,1,2.5,0,1,1,218.82
2017,1550.0,2,6,23,0,70000.0,6,4,0,0,2.0,0,1,3,683.4466666666666
2018,2250.0,2,11,80,1,50000.0,6,8,0,0,2.0,0,3,1,2000.875
2019,535.0,2,19,82,1,47000.0,6,0,1,0,1.5,0,0,1,834.0366666666665
2004,179.0,2,10,17,0,120000.0,9,10,0,0,1.6,1,0,3,151.71
2011,300.0,0,5,6,0,200000.0,4,11,2,0,2.0,1,1,0,371.52
2019,835.0,2,2,50,0,150000.0,9,4,0,0,2.0,0,1,3,828.2016666666667
2019,799.0,2,2,50,0,40000.0,9,4,0,0,2.0,0,1,3,832.39
2011,318.0,0,3,36,0,0.0,9,2,0,0,2.3,0,0,1,564.2433333333333
2020,605.0,0,0,29,0,18000.0,6,0,0,0,2.0,0,0,3,980.6766666666667
2017,613.0,4,5,6,0,116000.0,4,6,2,0,2.0,0,1,0,821.2099999999998
2017,1360.0,2,6,38,0,62000.0,4,0,0,0,2.0,0,3,1,1735.666666666667
2004,142.0,0,5,18,0,123456.0,12,6,0,0,1.5,1,0,3,138.72
2017,525.0,27,10,64,1,75123.0,4,2,0,1,2.2,1,2,2,594.9
2019,816.0,2,10,47,0,35000.0,6,0,0,0,2.0,0,0,1,1000.9591666666668
2020,676.0,2,10,17,0,31445.0,6,2,0,0,1.5,0,0,3,826.48
2017,959.0,19,21,190,1,11000.0,6,2,0,0,1.8,0,0,3,721.5
2004,134.0,2,0,177,1,80000.0,11,6,6,1,2.5,1,1,5,137.7733333333333
2020,3250.0,4,11,25,1,35000.0,6,4,0,0,2.0,0,3,1,2523.9633333333336
2011,549.0,2,6,23,0,100000.0,9,2,0,0,1.8,0,1,3,465.0025
2019,645.0,4,3,3,1,16000.0,6,4,0,1,2.2,1,1,2,1078.855
2018,338.0,36,4,14,0,31000.0,0,0,0,0,1.25,0,0,4,457.82
2000,125.0,2,10,99,0,19000000.0,9,6,0,0,2.0,1,0,3,94.88
2016,476.0,4,0,29,0,71000.0,9,7,0,0,1.6,0,0,3,641.06
2015,1535.0,2,5,88,1,78000.0,9,2,1,0,2.7,0,2,1,693.07
2020,2099.0,2,22,147,1,25000.0,6,4,0,0,2.0,0,3,1,1427.9633333333331
2006,110.0,2,15,90,0,0.0,6,10,0,0,1.6,1,0,3,161.81
2019,460.0,2,0,29,0,50000.0,9,6,0,0,1.6,1,0,3,455.54
2013,230.0,30,17,75,0,0.0,4,3,0,0,1.5,1,0,3,207.12
2019,1090.0,2,0,7,0,30000.0,6,2,1,1,2.2,0,3,1,1079.2813333333334
2018,1767.0,4,3,87,1,48000.0,6,4,1,0,2.3,0,3,1,900.36
2016,1350.0,2,3,87,1,68000.0,0,1,1,0,2.3,0,3,1,837.64
2016,560.0,4,5,19,0,63740.0,4,2,0,0,1.8,0,0,3,768.45
2007,205.0,27,1,1,0,192.0,4,9,1,0,2.4,1,0,1,288.4
2018,820.0,2,0,0,0,39000.0,6,0,0,0,1.6,0,0,0,650.254
2014,2099.0,2,6,20,0,48000.0,6,0,0,0,3.0,0,1,3,1421.964
2017,725.0,2,10,47,0,56879.0,9,2,0,0,2.5,0,0,1,1169.58
2016,213.0,32,0,10,1,0.0,4,6,0,0,1.0,1,0,4,203.57299999999998
2020,426.0,4,5,18,0,15000.0,7,6,0,0,1.5,1,0,3,476.72
2017,870.0,4,5,24,0,86000.0,9,2,0,0,2.5,0,0,3,1030.9166666666665
2020,430.0,18,5,18,0,29000.0,4,2,0,0,1.5,1,0,3,463.22
2020,895.0,13,3,3,1,37000.0,5,2,0,1,2.0,0,2,2,1336.2795
2010,1780.0,4,11,101,1,0.0,6,3,1,0,4.6,0,3,1,1625.5
2018,745.0,2,10,47,0,60000.0,8,2,0,0,2.0,0,0,1,999.8173809523807
2019,385.0,2,0,33,0,52000.0,6,0,0,0,1.4,1,0,3,413.3075
2016,723.0,4,5,5,0,52000.0,6,14,1,0,2.7,0,1,1,936.79
2016,295.0,34,5,18,0,0.0,6,6,0,0,1.5,1,0,3,304.8433333333333
2002,175.0,6,5,94,0,135000.0,0,8,2,0,1.8,1,1,1,122.92
2014,646.0,4,5,5,0,0.0,4,3,2,1,2.5,1,1,1,613.22
2011,418.0,4,13,86,1,0.0,4,6,0,0,2.0,0,1,3,306.53
2019,330.0,25,2,35,0,50000.0,0,2,0,0,1.4,0,0,4,736.8831904761905
2011,332.0,2,10,17,1,80000.0,6,2,0,0,1.6,0,0,3,326.5158333333334
2019,6160.0,2,14,76,1,28000.0,8,4,0,0,3.0,0,3,1,5703.04
2019,6250.0,4,11,66,1,25000.0,2,4,0,2,3.5,0,0,3,2244.07
2010,273.0,12,3,89,1,133210.0,8,4,0,0,1.6,0,0,4,291.0775
2018,632.0,31,7,26,1,0.0,9,2,0,0,1.8,0,0,3,732.73
2018,799.0,5,3,3,1,100000.0,5,2,0,1,2.0,0,2,2,1079.619
2019,1130.0,2,5,24,1,30000.0,9,2,0,0,2.5,0,0,3,809.0333333333334
2015,158.0,2,4,14,0,0.0,4,8,0,0,1.25,1,0,4,208.535
2011,465.0,2,13,86,1,90000.0,4,3,0,0,2.5,0,1,3,400.81
2017,695.0,2,10,27,0,63000.0,6,2,0,0,2.5,0,0,3,1139.92
2019,978.0,15,5,5,1,0.0,2,4,2,1,2.4,0,1,1,1115.4825
2005,215.0,2,10,27,0,180000.0,9,6,0,0,2.0,1,0,3,179.6
2018,588.0,2,21,154,1,0.0,0,2,0,0,1.6,0,0,4,692.5
2019,570.0,2,3,83,0,17000.0,11,2,0,0,1.5,0,0,1,971.9675
2010,278.0,0,10,17,1,100000.0,6,2,0,0,1.6,0,0,4,328.39
2012,100.0,25,1,70,0,160000.0,6,9,0,0,0.8,1,0,4,133.27
2021,1120.0,2,2,2,0,2999.0,6,4,1,0,2.0,0,1,1,1607.1714285714284
2007,440.0,2,5,220,1,130000.0,6,0,1,0,2.4,0,3,1,390.75666666666666
2015,3050.0,2,11,101,1,60000.0,6,4,1,0,4.6,0,3,1,1472.11
2010,1150.0,2,11,25,1,40000.0,6,6,0,2,3.5,0,3,1,944.61
2019,1790.0,2,6,38,0,0.0,8,4,0,0,2.0,0,3,1,2551.0166666666664
2008,260.0,7,7,26,0,13000.0,9,2,0,0,2.0,0,0,3,307.725
2018,734.0,2,10,47,0,60000.0,6,2,0,0,2.5,0,0,1,1372.5672857142856
2018,815.0,2,10,47,0,18000.0,7,7,0,0,2.5,0,0,1,1372.1725
2009,195.0,15,4,14,1,0.0,7,2,0,0,1.0,0,0,4,218.57
2016,660.0,20,5,24,0,10000.0,9,0,0,0,2.0,0,0,3,716.1166666666666
2020,869.0,2,10,27,0,20000.0,9,2,0,0,2.0,0,0,3,1042.65
2014,335.0,5,4,68,0,120000.0,6,2,0,0,1.6,1,0,3,287.15
2018,410.0,20,17,75,0,17000.0,6,0,0,0,1.5,0,0,3,889.2508333333334
2019,255.0,12,4,14,0,0.0,0,9,0,0,1.25,1,0,4,279.18
2018,878.0,4,23,196,0,24000.0,9,2,1,0,1.6,0,0,1,936.5833333333335
2016,1425.0,2,6,23,0,80000.0,9,4,0,0,2.0,0,1,3,665.6216666666667
2019,850.0,2,5,28,1,40000.0,6,4,0,1,2.8,0,2,2,881.26
2010,115.0,42,1,70,0,126000.0,8,2,3,0,0.8,1,0,5,124.84
2018,1490.0,2,13,59,1,0.0,6,0,0,0,1.5,0,1,1,1449.9620000000004
2017,810.0,0,3,3,1,52000.0,6,9,0,1,3.2,0,2,2,2370.5154761904764
2009,118.0,40,4,14,0,0.0,4,6,0,0,1.1,1,0,4,155.74
2020,268.0,22,0,10,0,0.0,6,3,0,0,1.25,1,0,3,299.9033333333333
2013,4300.0,2,18,49,1,60000.0,6,4,4,0,5.0,0,3,1,3894.4866666666667
2021,720.0,2,3,3,1,13000.0,6,2,0,1,2.2,0,1,2,1233.155
2015,335.0,2,8,12,0,60000.0,6,9,0,0,1.4,0,0,4,412.66
2011,478.0,36,19,60,0,0.0,8,11,1,1,2.5,0,1,1,583.27
2002,115.0,7,3,211,0,22000.0,4,2,0,0,1.8,1,0,3,101.13
2014,480.0,30,5,19,0,118000.0,12,6,0,0,1.8,0,0,3,541.07
2018,865.0,2,19,60,1,27000.0,2,2,1,1,2.4,0,1,1,876.9666666666667
2018,500.0,2,7,9,0,40000.0,8,2,0,0,1.5,0,0,3,728.3916666666668
2019,950.0,2,5,24,1,0.0,9,2,0,0,2.0,0,0,3,727.3033333333333
2010,596.0,2,6,23,0,110000.0,9,2,0,0,3.0,0,1,3,1143.0
2017,1160.0,2,21,112,1,60000.0,9,2,1,0,2.0,0,3,1,1262.69
2019,790.0,2,7,16,1,70000.0,9,0,1,0,1.5,0,0,1,877.2998095238095
2017,470.0,4,5,18,0,23168.0,3,0,0,0,1.5,0,0,3,591.89
2018,540.0,16,10,17,0,0.0,9,2,0,0,1.5,0,0,3,775.6125
2014,336.0,2,10,71,0,73000.0,6,2,0,0,1.5,0,0,4,376.85
2018,575.0,2,5,85,1,70000.0,6,3,1,0,1.5,0,1,1,698.02
2009,710.0,2,5,121,1,68000.0,10,0,0,0,2.7,0,0,0,389.56
2012,365.0,4,4,32,1,79000.0,0,7,0,0,1.4,0,0,4,322.425
2021,625.0,0,5,85,1,9000.0,6,4,1,0,1.5,0,1,1,787.2466666666667
2019,1050.0,4,3,55,1,28000.0,12,2,1,1,2.0,0,1,1,927.2475
2009,125.0,30,15,90,0,0.0,4,6,0,0,1.6,1,0,3,206.9
2009,240.0,27,5,6,0,98000.0,4,0,2,0,2.0,1,1,0,316.27333333333337
2014,1428.0,2,5,88,1,80000.0,8,2,1,0,2.7,0,2,1,591.0
2021,375.0,2,2,35,0,14000.0,6,2,0,0,1.4,0,0,4,702.8016666666666
2009,535.0,2,5,24,1,89000.0,3,0,0,0,2.5,0,0,3,354.23
2007,103.0,2,4,14,1,0.0,4,14,0,0,1.0,0,0,4,203.13
2018,1730.0,2,6,38,0,32000.0,9,0,0,0,2.0,0,3,1,2201.648380952381
2011,338.0,2,5,18,0,90000.0,9,0,0,0,1.5,0,0,3,306.525
2010,388.0,0,6,8,0,11000.0,0,2,0,0,1.8,0,1,3,404.88
2003,128.0,11,3,118,0,180000.0,9,6,0,0,2.5,0,0,3,205.0
2015,365.0,4,3,72,0,160000.0,4,0,7,1,2.4,1,1,5,483.43
2008,192.0,58,3,72,0,0.0,4,6,0,1,2.4,1,1,5,223.28
2017,799.0,27,3,3,1,61235.0,6,11,0,1,3.2,0,2,2,2086.923333333333
2021,2099.0,4,6,38,0,9000.0,6,2,0,0,2.0,0,3,1,2904.41
2021,2479.0,2,6,38,0,15000.0,0,2,0,0,2.0,0,3,1,2814.72
2019,465.0,7,0,33,0,0.0,9,9,0,0,1.4,0,0,3,727.41
2019,628.0,2,0,169,0,30000.0,6,6,0,0,2.0,0,0,0,1351.1683333333335
2020,586.0,19,19,82,1,0.0,6,3,1,0,1.5,0,0,1,948.24
2008,130.0,22,15,90,0,0.0,4,3,0,0,1.6,1,0,3,198.89
2020,650.0,2,4,44,0,27000.0,0,9,0,0,2.0,0,0,3,896.5116666666665
2011,299.0,0,3,55,1,1990000.0,4,2,0,0,2.6,1,2,1,341.21
2015,1019.0,2,6,8,0,60000.0,9,8,0,0,2.0,0,1,3,746.07
2020,725.0,4,3,3,1,30000.0,9,2,0,1,2.2,0,1,2,1176.91
2009,176.0,4,15,90,0,0.0,4,6,0,0,1.6,1,0,3,204.86
2016,460.0,2,4,46,0,45000.0,10,0,1,0,2.0,0,0,1,732.75
2021,505.0,2,0,33,0,0.0,0,9,0,0,1.4,0,0,3,719.7525
2011,80.0,33,1,70,0,0.0,6,6,0,0,0.8,1,0,4,122.43
2010,459.0,5,7,31,1,0.0,9,2,0,0,2.0,0,0,3,310.88
2018,6666.0,2,14,76,1,32000.0,6,8,0,0,2.9,0,3,1,6273.835
2021,875.0,2,0,0,0,9000.0,6,9,0,0,2.0,0,0,0,1011.14
2021,1330.0,4,3,3,1,4000.0,9,2,0,1,2.0,0,2,2,1436.246666666667
2017,410.0,2,1,56,0,69000.0,0,2,0,0,1.8,0,0,3,979.2166666666667
2020,316.0,13,0,10,0,0.0,4,11,0,0,1.25,1,0,3,290.89
2009,398.0,4,5,24,1,0.0,9,2,0,0,2.0,0,0,3,309.43899999999996
2010,370.0,19,13,86,1,98000.0,4,0,0,0,2.0,0,1,3,301.80857142857144
2011,198.0,25,4,14,0,0.0,0,2,0,0,1.1,0,0,4,294.36
2010,535.0,2,0,0,1,7000.0,9,4,0,1,2.0,0,0,0,486.8075
2015,1020.0,2,6,8,0,42000.0,9,0,0,0,2.0,0,1,3,745.69
2015,415.0,2,3,83,0,45000.0,0,2,0,0,1.5,0,0,1,701.9466666666666
2014,350.0,2,5,6,0,0.0,4,6,2,0,2.0,1,1,0,444.13666666666666
2018,835.0,2,0,0,0,38000.0,0,0,0,1,2.0,0,0,0,972.32
2014,365.0,9,4,32,1,70000.0,0,2,0,0,1.4,0,0,4,375.965
2008,365.0,2,6,8,0,0.0,9,3,0,0,2.5,0,1,3,368.025
2009,74.0,7,1,70,0,0.0,6,7,0,0,0.8,1,0,4,104.72
