year,price,location,branch,model,origin,km_driven,external_color,internal_color,num_seats,fuels,engine_capacity,gearbox,wheel_drive,car_type
2017,345.0,20,13,28,1,30000.0,3,1,0,0,1.6,1,0,0
2016,500.0,0,11,36,1,50000.0,1,1,0,0,1.5,0,0,0
2016,219.0,0,2,37,0,75000.0,0,7,0,0,1.0,1,0,2
2018,283.0,39,9,25,1,34000.0,1,2,0,0,1.25,1,0,2
2011,335.0,38,0,17,1,90000.0,0,2,0,0,1.5,0,0,0
2015,1480.0,0,16,197,0,70000.0,3,1,1,0,3.0,0,3,1
2022,1350.0,0,2,2,1,0.0,2,7,1,0,2.5,0,3,1
2015,1480.0,1,16,197,0,75000.0,3,1,1,0,3.0,0,3,1
2007,190.0,0,14,163,1,15000.0,2,2,0,0,2.0,0,0,0
2020,1010.0,1,4,14,1,31000.0,3,7,1,0,1.5,0,0,1
2012,345.0,46,13,87,1,11000.0,3,2,1,0,1.8,0,0,1
2015,1020.0,0,3,4,1,90000.0,1,1,0,0,2.0,0,1,0
2015,585.0,0,0,6,1,96000.0,11,2,1,0,2.7,0,1,1
2014,560.0,0,9,63,1,89000.0,3,1,1,0,2.4,0,0,1
2013,365.0,13,0,21,1,0.0,0,8,2,0,2.0,1,1,3
2015,235.0,6,13,28,1,0.0,2,1,0,0,1.6,1,0,0
2020,1120.0,0,2,2,1,19000.0,3,2,1,0,2.4,0,3,1
2015,1050.0,0,3,4,1,45000.0,3,1,0,0,2.0,0,1,0
2008,279.0,0,4,81,1,11000.0,2,1,0,0,2.0,0,0,0
2010,149.0,21,15,66,1,90000.0,0,11,0,0,1.5,1,0,0
2014,175.0,47,2,37,0,2000000.0,1,7,0,0,1.0,1,0,2
2018,552.0,1,11,36,1,0.0,11,1,0,0,1.5,0,0,0
2009,205.0,31,9,25,0,120000.0,4,1,0,0,1.0,0,0,2
2019,290.0,21,0,83,0,0.0,3,1,0,0,1.2,1,0,2
2015,465.0,0,9,57,1,60000.0,3,4,0,0,2.0,0,0,0
2021,382.0,7,5,73,1,15000.0,1,1,0,0,1.4,0,0,2
2016,528.0,1,0,27,0,96000.0,2,0,0,1,2.4,1,1,4
2019,775.0,13,11,46,1,0.0,1,4,0,0,2.0,0,0,1
2015,185.0,1,9,25,1,68000.0,12,0,0,0,1.25,1,0,2
2020,1199.0,0,2,2,1,20000.0,4,6,1,1,2.2,0,3,1
2018,465.0,1,4,5,1,0.0,3,1,0,0,1.5,0,0,0
2020,639.0,0,11,36,1,0.0,1,5,0,0,1.5,0,0,0
2016,585.0,0,2,134,0,10000.0,0,2,8,1,2.5,1,1,5
2019,1430.0,0,3,82,0,6000.0,3,2,0,0,1.6,0,0,1
2016,476.0,27,11,36,1,68000.0,1,1,0,0,1.5,0,0,2
2017,475.0,0,14,29,1,30000.0,3,1,0,0,1.5,0,0,1
2020,889.0,0,11,46,1,20000.0,3,1,0,0,2.0,0,0,1
2017,260.0,24,2,37,0,51000.0,10,1,0,0,1.0,1,0,2
2014,1070.0,1,3,39,0,70000.0,1,1,0,0,2.0,0,3,0
2016,715.0,0,0,0,1,54000.0,2,2,0,0,2.0,0,0,0
2015,385.0,1,13,28,1,60000.0,2,2,0,0,1.8,0,0,0
2019,685.0,18,0,35,1,18386.0,3,2,0,0,1.8,0,0,0
2018,1330.0,0,3,4,1,33333.0,3,0,0,0,2.0,0,1,0
2018,370.0,0,12,125,0,30000.0,1,1,0,0,1.2,0,0,0
2009,349.0,0,8,141,0,99000.0,2,1,0,0,2.0,0,0,0
2019,395.0,5,2,37,1,25000.0,3,7,0,0,1.25,0,0,0
2015,1088.0,0,1,149,0,55000.0,2,2,0,0,2.0,0,3,1
2016,280.0,39,0,17,1,17000.0,12,1,0,0,1.5,1,0,0
2015,380.0,11,0,21,1,110000.0,5,0,2,0,2.0,1,1,3
2021,2499.0,1,3,15,1,30.0,2,2,0,0,2.0,0,3,1
2017,710.0,1,0,21,1,76000.0,1,1,2,0,2.0,0,1,3
2006,245.0,30,14,49,1,89000.0,12,2,2,1,2.5,1,1,1
2021,735.0,0,9,105,1,10000.0,11,6,0,0,1.4,0,0,3
2013,665.0,5,0,0,1,111000.0,6,1,0,0,2.5,0,0,0
2016,299.0,0,0,17,1,60000.0,12,0,0,0,1.5,1,0,0
2020,1070.0,6,2,2,1,0.0,3,7,1,0,2.4,0,3,1
2017,765.0,0,14,42,0,80000.0,1,7,0,1,3.2,0,2,4
2018,556.0,6,2,23,1,0.0,1,2,0,0,2.0,0,0,0
2011,185.0,21,15,34,1,0.0,0,6,0,0,1.6,1,0,0
2013,248.0,8,13,28,1,0.0,3,1,0,0,1.6,1,0,0
2021,2339.0,21,21,295,0,1000.0,3,6,1,0,2.0,0,3,1
2009,168.0,6,15,66,1,20000.0,2,2,0,0,1.5,1,0,0
2020,445.0,52,2,53,1,15000.0,3,7,0,0,1.4,1,0,0
2016,1479.0,0,3,15,1,60000.0,4,2,0,0,2.0,0,3,1
2020,425.0,6,12,125,0,21000.0,3,1,0,0,1.2,0,0,0
2022,1277.0,0,12,138,0,0.0,7,1,1,1,2.4,0,2,1
2019,368.0,1,2,37,1,68500.0,3,7,0,0,1.25,0,0,0
2022,433.0,1,9,25,1,1900.0,3,1,0,0,1.25,0,0,2
2019,960.0,1,0,0,0,27700.0,2,2,0,0,2.0,0,0,0
2021,2350.0,0,3,15,1,16000.0,1,2,0,0,2.0,0,3,1
2016,608.0,1,11,65,1,0.0,1,1,0,0,2.5,0,0,0
2021,545.0,0,2,53,1,10000.0,3,7,0,0,1.4,0,0,0
2005,96.0,38,15,34,1,18000.0,0,2,0,0,1.6,1,0,0
2017,522.0,0,11,36,1,60000.0,3,1,0,0,1.5,0,0,0
2008,250.0,24,0,21,1,150000.0,0,2,2,0,2.0,1,1,3
2020,699.0,0,14,42,0,20000.0,6,1,0,1,2.2,0,1,4
2019,649.0,11,0,21,1,18000.0,8,6,2,0,2.0,1,1,3
2011,123.0,33,9,25,1,0.0,0,1,0,0,1.1,1,0,2
2016,519.0,0,14,42,0,80000.0,4,7,0,1,2.2,1,1,4
2018,745.0,0,12,24,1,0.0,2,4,1,0,2.0,0,0,1
2004,148.0,8,9,25,0,0.0,4,4,0,0,1.0,0,0,2
2016,365.0,11,9,64,1,47000.0,3,8,0,0,1.6,1,0,0
2019,513.0,29,12,100,0,9000.0,2,0,1,0,1.5,1,0,1
2015,380.0,1,13,28,1,56000.0,2,3,0,0,1.8,0,0,0
2020,898.0,0,2,69,1,29000.0,3,2,0,0,1.6,0,0,3
2020,789.0,0,11,46,1,20000.0,1,1,0,0,2.0,0,0,1
2009,315.0,21,14,49,1,138000.0,12,2,2,1,2.5,1,1,1
2010,175.0,6,2,143,0,180000.0,4,10,0,0,1.4,0,0,0
2015,639.0,0,4,14,1,33000.0,3,2,0,0,2.0,0,0,1
2021,825.0,0,12,24,1,8600.0,2,1,1,0,2.0,0,0,1
2009,620.0,5,0,0,0,96000.0,6,2,0,0,2.5,0,0,0
2018,1045.0,1,14,49,0,58000.0,6,1,1,1,2.0,0,1,1
2021,990.0,0,4,14,1,1700.0,3,1,1,0,1.5,0,0,1
2020,388.0,20,2,37,1,15000.0,4,0,0,0,1.25,0,0,2
2009,1160.0,0,10,19,0,100000.0,3,2,0,0,3.5,0,3,1
2007,285.0,0,0,22,0,70000.0,3,0,0,0,1.3,0,0,2
2016,870.0,0,14,49,0,60000.0,6,1,1,1,2.2,0,1,1
2008,125.0,47,2,51,0,0.0,0,1,0,0,1.1,1,0,2
2012,265.0,0,0,17,1,890000.0,0,2,0,0,1.5,1,0,0
2007,503.0,1,22,175,0,123000.0,11,0,1,0,3.7,0,3,1
2019,1200.0,1,14,42,0,70000.0,3,1,0,1,2.0,0,2,4
2011,920.0,0,16,197,0,0.0,2,1,1,0,3.0,0,3,1
2016,192.0,1,13,45,1,0.0,3,4,0,0,1.0,1,0,2
2016,740.0,0,14,42,0,65000.0,2,1,0,1,3.2,0,2,4
2014,2090.0,0,3,8,1,50000.0,3,2,0,0,3.0,0,1,0
2005,125.0,0,12,128,1,250000.0,2,2,2,0,2.0,1,1,1
2016,245.0,9,9,25,1,0.0,15,6,0,0,1.25,1,0,2
2019,567.0,13,12,100,0,39000.0,2,8,1,0,1.5,0,0,1
2011,990.0,0,0,3,0,13.0,2,1,1,0,2.7,0,2,1
2017,892.0,0,0,6,0,60000.0,3,1,2,0,2.7,0,2,1
2003,55.0,38,15,30,1,0.0,3,0,0,0,0.8,1,0,2
2009,74.0,13,13,45,1,0.0,3,4,0,0,0.8,1,0,2
2003,90.0,21,2,124,0,5000.0,0,1,4,1,2.5,1,1,5
2009,400.0,0,0,0,1,150000.0,2,2,0,0,2.4,0,0,0
1990,55.0,23,0,258,0,0.0,3,0,0,0,2.0,1,0,0
2016,615.0,8,11,65,1,55000.0,3,1,0,0,2.5,0,0,0
2018,463.0,21,0,21,1,0.0,0,0,2,0,2.0,1,1,3
2017,685.0,0,9,63,1,28000.0,7,2,1,0,2.4,0,0,1
2008,255.0,26,14,42,1,0.0,2,0,0,1,2.5,1,2,4
2016,7600.0,0,7,77,0,30000.0,11,6,3,0,5.0,0,3,1
2011,525.0,0,3,4,1,130000.0,3,1,0,0,1.8,0,1,0
2015,205.0,52,2,37,0,89000.0,0,2,0,0,1.0,1,0,2
2007,960.0,1,10,106,0,0.0,2,2,1,0,4.7,0,3,1
2015,365.0,0,17,148,1,0.0,3,1,0,0,1.4,0,0,2
2014,310.0,0,14,29,1,13600.0,3,12,0,0,1.5,1,0,1
2010,233.0,21,13,28,1,0.0,0,4,0,0,1.6,1,0,0
2018,668.0,0,0,35,1,38000.0,7,1,0,0,2.0,0,0,0
2007,415.0,1,14,41,1,118000.0,3,7,8,1,2.4,1,1,5
2011,279.0,0,14,79,1,115689.0,3,2,0,0,1.8,0,0,2
2019,870.0,1,14,49,0,46000.0,2,6,1,1,2.0,1,1,1
2014,399.0,0,12,58,0,120000.0,2,7,0,1,2.5,0,2,4
2009,308.0,0,2,94,0,89000.0,2,1,0,0,1.6,0,0,2
2016,670.0,24,0,6,1,69000.0,3,2,2,1,2.5,1,1,1
2008,165.0,2,9,25,0,0.0,0,1,0,0,1.0,0,0,2
2010,390.0,25,14,49,1,156000.0,5,2,2,1,2.5,0,1,1
2019,999.0,1,2,2,1,37000.0,3,1,1,0,2.4,0,3,1
2016,550.0,47,14,42,0,90000.0,0,8,0,1,2.2,0,1,4
2012,158.0,0,13,45,0,76543.0,3,0,5,0,1.0,0,0,5
2005,500.0,0,0,10,1,110000.0,0,2,2,0,4.5,1,2,1
2009,288.0,0,9,48,1,0.0,2,1,1,0,2.0,0,0,3
2021,720.0,1,14,42,1,12800.0,3,1,0,1,2.2,0,1,4
2016,695.0,11,0,6,1,62000.0,3,2,2,0,2.7,0,1,1
2013,2600.0,1,10,106,0,73000.0,3,1,1,0,4.6,0,3,1
2017,805.0,0,14,42,0,40000.0,10,7,0,1,3.2,0,2,4
2001,113.0,13,11,90,1,0.0,2,0,0,0,2.0,1,0,0
2020,420.0,6,4,108,0,100000.0,3,1,0,0,1.2,0,0,2
2018,589.0,1,2,23,1,47000.0,1,8,0,0,1.6,0,0,0
2014,1290.0,1,1,98,0,65000.0,2,2,0,0,2.0,0,1,0
2016,235.0,18,9,25,1,38000.0,6,1,0,0,1.0,1,0,2
2007,150.0,0,14,163,1,200000.0,2,1,0,0,2.5,0,0,0
2019,360.0,26,2,37,1,35000.0,3,1,0,0,1.25,0,0,2
2000,55.0,25,15,67,1,0.0,3,4,0,0,1.5,1,0,0
2014,365.0,9,2,53,0,1200000.0,6,8,0,0,1.4,0,0,2
2017,1450.0,0,3,16,1,50000.0,4,1,0,0,2.0,0,1,0
2015,545.0,0,14,42,0,100000.0,2,7,0,1,2.2,0,1,4
2020,2559.0,1,3,16,1,0.0,1,1,0,0,2.0,0,1,0
2021,1099.0,6,4,14,1,0.0,2,1,1,0,1.5,0,0,1
2020,835.0,0,5,7,1,11000.0,4,6,0,0,2.0,0,1,0
2014,145.0,47,9,25,1,0.0,3,4,0,0,1.25,1,0,2
2007,238.0,30,0,21,1,0.0,0,0,2,0,2.0,1,1,3
2010,228.0,24,0,21,1,0.0,0,0,2,0,2.0,1,1,3
2005,520.0,1,10,99,0,140000.0,2,1,0,0,4.3,0,1,0
2019,845.0,38,0,6,0,0.0,2,6,2,1,2.4,1,1,1
2021,1280.0,0,2,2,1,6000.0,3,8,1,1,2.2,0,3,1
2014,470.0,0,14,42,0,80000.0,0,1,0,1,2.2,0,1,4
2016,315.0,0,2,37,0,65318.0,8,1,0,0,1.0,0,0,2
2017,1280.0,1,3,4,1,50000.0,1,2,0,0,2.0,0,1,0
2011,1080.0,0,7,269,0,90000.0,4,6,0,0,3.2,0,3,1
2021,1190.0,1,9,63,1,21000.0,4,1,1,0,2.5,0,3,1
2014,285.0,0,0,17,1,0.0,0,0,0,0,1.5,1,0,0
2010,229.0,6,9,25,1,0.0,1,8,0,0,1.1,0,0,2
2016,1450.0,1,3,15,1,0.0,0,6,0,0,2.0,0,3,1
2008,328.0,0,0,35,1,82089.0,0,2,0,0,1.8,0,0,0
2018,548.0,7,14,41,1,31000.0,5,7,6,1,2.4,1,1,5
2020,6300.0,0,1,229,0,9000.0,3,6,1,0,3.0,0,3,1
2016,2880.0,1,3,136,0,42000.0,4,2,1,0,3.0,0,3,1
2019,495.0,18,2,53,1,17000.0,1,2,0,0,1.4,0,0,0
2012,980.0,0,7,12,0,97000.0,3,1,0,0,2.0,0,3,1
2017,468.0,1,9,114,1,75000.0,6,2,1,0,2.0,0,0,1
2015,330.0,18,0,17,1,72866.0,12,11,0,0,1.5,1,0,0
2017,489.0,1,9,64,1,17500.0,3,2,0,0,1.6,0,0,0
2016,480.0,2,9,64,1,96000.0,2,11,0,0,1.6,0,0,0
2015,120.0,6,13,45,1,0.0,1,7,5,0,0.8,1,0,5
2017,2720.0,0,3,8,1,0.0,3,1,0,0,3.0,0,1,0
2015,582.0,3,11,46,1,75000.0,2,4,0,0,2.0,0,0,1
2009,385.0,0,4,14,0,0.0,2,0,0,0,2.0,0,0,1
2015,555.0,0,0,35,1,84000.0,0,1,0,0,1.8,0,0,0
2018,799.0,0,11,46,1,60000.0,1,1,0,0,2.5,0,0,1
2018,535.0,5,0,21,1,0.0,3,13,2,0,2.0,1,1,3
2017,2980.0,0,6,9,0,30000.0,3,5,0,0,3.0,0,3,1
2019,350.0,0,0,83,0,38000.0,3,7,0,0,1.2,0,0,2
2005,156.0,24,2,182,0,0.0,3,0,7,1,2.5,1,1,8
2010,80.0,6,13,45,1,0.0,3,4,0,0,0.8,1,0,2
2010,235.0,18,15,34,0,120000.0,0,1,0,0,1.6,0,0,0
2020,425.0,0,9,142,1,0.0,1,4,0,0,1.4,0,0,0
2011,213.0,9,0,17,1,0.0,2,4,0,0,1.5,1,0,0
2016,375.0,1,0,21,1,110000.0,0,2,2,0,2.0,1,1,3
2019,353.0,18,9,25,1,0.0,1,0,0,0,1.25,0,0,2
2010,170.0,0,2,51,0,7895.0,5,4,0,0,1.1,1,0,2
2006,215.0,0,0,21,1,217000.0,0,0,2,0,2.0,1,1,3
2020,2439.0,0,16,62,0,0.0,3,1,0,0,2.0,0,0,0
2015,472.0,0,11,36,1,0.0,3,1,0,0,1.5,0,0,0
2011,208.0,0,9,25,1,10222.0,3,1,0,0,1.1,0,0,2
2015,1079.0,0,3,4,1,50000.0,3,5,0,0,2.0,0,1,0
2017,509.0,0,11,36,1,68000.0,3,1,0,0,1.5,0,0,0
2011,318.0,22,2,74,1,12.0,2,1,0,0,1.6,0,0,0
2003,135.0,39,11,90,1,0.0,4,0,0,0,2.0,1,0,0
2018,750.0,7,2,69,1,42000.0,2,2,0,0,2.0,0,0,3
2018,765.0,0,8,157,1,0.0,1,1,1,0,2.5,0,2,1
2018,235.0,1,13,45,1,40000.0,3,1,0,0,1.2,1,0,2
2017,585.0,0,13,177,0,70000.0,3,1,0,1,2.8,0,2,4
2019,829.0,0,8,157,1,0.0,3,1,1,0,2.5,0,2,1
2004,213.0,0,11,36,1,16000.0,4,15,0,0,1.6,0,0,0
2018,5450.0,0,6,43,0,35000.0,3,1,0,0,3.0,0,3,1
2021,755.0,1,5,7,1,10000.0,16,16,0,0,2.0,0,1,0
2014,2169.0,0,6,9,0,58000.0,4,1,0,0,2.0,0,3,1
2016,418.0,0,9,64,1,46000.0,3,2,0,0,1.6,1,0,0
2015,468.0,0,11,36,1,80000.0,3,1,0,0,1.5,0,0,2
2018,2280.0,1,10,111,0,28000.0,2,8,0,0,2.5,0,0,0
2013,365.0,18,0,21,1,65000.0,12,0,2,0,2.0,1,1,3
2008,299.0,0,2,134,0,22.0,0,2,4,1,2.5,1,1,5
1999,34.0,27,15,30,1,0.0,4,11,0,0,0.8,1,0,2
2018,879.0,6,2,2,1,0.0,12,2,1,0,2.4,0,2,1
2017,633.0,8,14,42,0,70000.0,4,0,0,1,2.2,1,2,4
2009,245.0,0,0,144,1,20.0,4,0,3,0,2.7,1,1,5
2015,245.0,27,9,25,0,45000.0,1,0,5,0,1.0,0,0,5
2014,690.0,0,2,2,1,130000.0,2,1,1,0,2.4,0,2,1
2015,135.0,0,9,25,1,0.0,4,0,0,0,1.0,1,0,2
2018,640.0,1,0,35,1,45827.0,2,2,0,0,1.8,0,0,0
2019,2390.0,0,3,16,1,30000.0,3,6,0,0,2.0,0,1,0
2019,635.0,0,11,36,1,0.0,3,1,0,0,2.0,0,0,0
2020,359.0,1,5,73,1,17000.0,5,1,0,0,1.4,0,0,2
2020,510.0,1,0,17,1,9500.0,2,2,0,0,1.5,0,0,0
2016,579.0,21,13,38,1,0.0,3,1,1,0,2.4,0,0,1
2020,940.0,0,11,65,1,25000.0,2,4,0,0,2.5,0,0,0
2015,385.0,1,0,21,1,0.0,0,0,2,0,2.0,1,1,3
2015,4380.0,0,7,77,0,38000.0,6,2,0,0,3.0,0,3,1
2021,1150.0,3,11,140,1,19000.0,11,10,1,0,2.5,0,0,1
2021,955.0,1,14,42,0,31000.0,3,1,0,1,2.0,0,2,4
2016,323.0,1,0,17,1,0.0,0,0,0,0,1.5,1,0,0
2020,940.0,1,14,42,0,12000.0,3,1,0,1,2.0,0,2,4
2013,343.0,6,2,74,1,0.0,11,0,0,0,1.6,0,0,0
2009,64.0,0,13,45,1,0.0,3,1,0,0,0.8,1,0,2
2019,568.0,1,9,64,1,18700.0,11,7,0,0,2.0,0,0,0
2020,705.0,0,14,42,0,26000.0,5,7,0,1,2.2,0,1,4
2020,690.0,0,14,42,0,19000.0,4,4,0,1,2.2,0,1,4
2021,4180.0,0,1,130,0,9000.0,2,6,0,0,2.0,0,1,0
2018,586.0,1,14,41,1,39186.0,7,0,6,1,2.4,1,1,5
2016,490.0,0,11,50,0,0.0,3,7,0,1,2.2,1,2,4
2018,610.0,27,0,35,1,38000.0,7,2,0,0,1.8,0,0,0
2021,755.0,0,5,7,1,4600.0,2,6,0,0,2.0,0,1,0
2018,1650.0,1,3,15,1,43000.0,3,1,0,0,2.0,0,3,1
2011,295.0,0,9,48,1,11000.0,15,0,1,0,2.0,0,0,3
2012,148.0,0,13,45,0,0.0,3,0,5,0,1.0,0,0,5
2015,468.0,25,11,36,1,44000.0,6,0,0,0,1.5,0,0,2
2015,3850.0,0,6,60,0,20000.0,6,7,5,0,2.0,0,1,7
2010,265.0,6,8,156,1,0.0,0,0,1,0,1.8,0,0,3
2021,1010.0,0,20,127,1,10000.0,4,1,0,0,1.6,0,0,3
2020,1999.0,0,3,15,1,13000.0,3,2,0,0,2.0,0,3,1
2016,495.0,1,11,36,1,64000.0,1,1,0,0,1.5,0,0,2
2009,250.0,0,15,34,0,70000.0,2,8,0,0,1.6,1,0,0
2004,139.0,5,12,128,1,123456.0,0,4,2,0,2.0,1,1,1
2017,569.0,45,12,138,1,72000.0,5,2,1,1,2.5,1,1,1
2019,850.0,0,14,42,0,35000.0,2,1,0,1,2.0,0,2,4
2019,1610.0,0,3,4,1,29000.0,3,1,0,0,2.0,0,1,0
2019,940.0,0,0,0,0,18000.0,2,1,0,0,2.0,0,0,0
2008,149.0,32,15,66,1,100000.0,2,2,0,0,1.5,1,0,0
2011,370.0,20,9,64,0,60000.0,2,1,0,0,1.6,0,0,0
2006,45.0,6,15,30,1,0.0,4,8,0,0,0.8,1,0,2
2011,1285.0,1,16,197,0,0.0,3,4,1,0,3.0,0,3,1
2013,1240.0,1,16,241,0,0.0,2,6,0,0,3.0,0,3,0
2016,525.0,0,11,50,0,53000.0,4,0,0,1,2.2,0,1,4
2003,70.0,0,15,176,1,86.0,2,0,0,0,1.6,1,0,0
2018,1650.0,0,3,15,1,30000.0,1,1,0,0,2.0,0,3,1
2019,304.0,0,9,25,1,36000.0,3,0,0,0,1.25,0,0,2
2014,2480.0,0,6,43,0,40000.0,7,6,0,0,3.6,0,3,1
2016,412.0,8,11,20,1,0.0,1,1,0,0,1.5,0,0,0
2014,3890.0,1,7,77,0,36000.0,3,6,0,0,3.0,0,3,1
2019,665.0,5,2,23,1,47000.0,1,1,0,0,1.6,0,0,0
2019,2079.0,0,19,151,0,30000.0,2,6,0,0,2.0,0,3,1
2015,710.0,0,14,42,0,70000.0,3,7,0,1,3.2,0,2,4
2011,280.0,3,13,28,1,89000.0,3,1,0,0,1.6,1,0,0
2016,309.0,42,0,17,1,0.0,12,9,0,0,1.5,1,0,0
2021,730.0,1,0,22,0,800.0,14,2,0,0,1.5,0,0,2
2016,545.0,0,13,38,1,55000.0,3,1,1,0,2.4,0,0,1
2021,4450.0,0,6,9,0,8000.0,4,6,0,0,2.0,0,3,1
2019,599.0,1,9,64,1,23000.0,1,7,0,0,2.0,0,0,0
1992,118.0,20,0,84,0,0.0,2,1,0,0,2.2,1,1,0
2003,133.0,24,12,160,1,0.0,4,0,1,0,3.0,1,2,1
2009,220.0,9,15,34,0,90000.0,0,8,0,0,1.6,0,0,0
2008,135.0,30,15,34,1,0.0,0,0,0,0,1.6,1,0,0
2008,145.0,39,2,51,0,100000.0,3,0,0,0,1.1,1,0,2
2020,540.0,1,0,17,1,28800.0,1,2,0,0,1.5,0,0,0
2020,528.0,21,0,17,1,18000.0,3,2,0,0,1.5,0,0,0
2020,1680.0,0,3,16,1,26800.0,3,6,0,0,1.5,0,1,0
2011,1560.0,1,6,40,0,57000.0,2,1,3,0,3.6,0,1,0
2015,1950.0,0,1,32,0,90000.0,2,1,1,0,3.0,0,3,1
2017,3177.0,1,19,224,0,115000.0,3,2,1,0,2.0,0,3,1
2016,735.0,0,14,42,0,90000.0,6,7,0,1,3.2,0,2,4
2016,475.0,13,9,64,1,6.0,1,5,0,0,1.6,0,0,0
2021,940.0,0,11,46,1,8000.0,4,1,0,0,2.0,0,0,1
2015,303.0,1,9,48,1,80000.0,0,7,1,0,2.0,1,0,3
2019,315.0,0,9,25,1,60000.0,5,0,0,0,1.25,1,0,2
2020,5500.0,1,6,60,0,7000.0,1,6,5,0,2.0,0,1,6
2008,550.0,0,0,3,0,150000.0,2,1,1,0,2.7,0,2,1
2016,879.0,0,3,39,0,60000.0,3,1,0,0,1.6,0,0,0
2016,348.0,21,0,17,1,0.0,0,0,0,0,1.5,1,0,0
2014,550.0,38,9,63,1,0.0,7,1,1,0,2.4,0,0,1
2006,228.0,21,0,21,1,0.0,0,0,2,0,2.0,1,1,3
2016,490.0,0,9,64,1,0.0,2,6,0,0,2.0,0,0,0
2017,545.0,0,11,36,1,0.0,1,1,0,0,1.5,0,0,0
2017,848.0,1,0,6,0,74500.0,11,6,2,0,2.7,0,1,1
2021,368.0,20,5,73,1,10000.0,3,1,0,0,1.4,0,0,2
2010,930.0,0,0,3,0,110000.0,2,1,1,0,2.7,0,2,1
2020,836.0,6,2,69,1,19000.0,3,2,0,0,2.0,0,0,3
2019,2365.0,0,0,3,0,30000.0,2,1,1,0,2.7,0,2,1
2011,435.0,13,2,89,0,0.0,3,1,0,0,2.0,0,0,0
2021,895.0,1,2,69,1,8500.0,2,1,0,0,1.6,0,0,3
2019,569.0,0,14,29,1,16000.0,11,1,0,0,1.5,0,0,1
2017,396.0,5,0,17,1,25377.0,2,2,0,0,1.5,1,0,0
2019,450.0,42,17,186,0,40000.0,0,3,1,0,1.5,0,0,1
2016,2980.0,0,10,19,0,40000.0,3,6,0,0,3.5,0,3,1
2019,490.0,1,14,41,1,33000.0,0,8,6,1,2.4,1,1,5
2009,225.0,26,9,25,0,100000.0,1,1,0,0,1.0,0,0,2
2017,2720.0,0,3,8,1,48000.0,3,6,0,0,3.0,0,1,0
2016,865.0,0,2,2,1,70000.0,3,2,1,1,2.2,0,2,1
2018,380.0,0,2,37,1,0.0,3,7,0,0,1.25,0,0,2
2005,143.0,1,12,128,1,0.0,1,4,2,0,2.0,1,1,1
2007,1380.0,1,10,99,0,0.0,3,6,3,0,4.6,0,1,0
2020,614.0,0,12,58,0,18000.0,11,7,0,1,2.4,0,1,4
2016,330.0,1,13,28,1,65000.0,2,10,0,0,1.6,1,0,0
2005,143.0,27,9,25,0,130000.0,1,4,0,0,1.0,0,0,2
2017,509.0,0,0,22,0,38000.0,3,1,0,0,1.5,0,0,2
2020,1799.0,0,3,16,1,6000.0,3,6,0,0,1.5,0,1,0
2013,1080.0,0,7,12,0,62000.0,4,6,0,0,2.0,0,3,1
2016,969.0,0,3,4,1,43000.0,1,4,0,0,2.0,0,1,0
2018,1829.0,0,3,16,1,37000.0,4,1,0,0,2.0,0,1,0
2017,675.0,1,9,63,1,92000.0,6,2,1,0,2.4,0,0,1
2020,515.0,1,17,186,0,20000.0,3,1,1,0,1.5,0,0,1
2016,350.0,0,0,21,1,80000.0,12,2,2,0,2.0,1,1,3
2019,643.0,1,14,42,0,40000.0,2,0,0,1,2.2,1,2,4
2005,220.0,0,14,49,1,0.0,2,10,2,0,2.6,1,1,1
2020,4830.0,0,0,10,0,0.0,3,6,2,0,4.6,0,3,1
2016,3350.0,1,6,43,0,55000.0,2,11,0,0,3.6,0,3,1
2016,3500.0,47,0,10,0,75000.0,2,2,2,0,4.6,0,3,1
2019,565.0,0,12,100,0,31000.0,3,2,1,0,1.5,0,0,1
2018,498.0,0,0,17,1,80000.0,3,2,0,0,1.5,0,0,0
2014,2099.0,0,3,8,1,80000.0,3,1,0,0,3.0,0,1,0
2016,2550.0,0,6,9,0,40000.0,4,2,0,0,2.0,0,3,1
2011,460.0,19,12,138,1,123456.0,0,2,1,1,2.5,0,1,1
2008,363.0,57,3,4,1,0.0,2,1,0,0,2.5,0,1,0
2014,769.0,1,3,82,0,60000.0,0,1,0,0,1.6,0,0,1
2021,1666.0,0,9,76,1,7900.0,2,6,1,1,2.2,0,0,5
2020,2609.0,1,3,31,0,200.0,1,1,1,0,2.0,0,1,5
2018,620.0,0,0,35,1,0.0,3,2,0,0,1.8,0,0,0
2016,968.0,0,1,1,0,60000.0,2,2,0,0,2.0,0,1,0
2020,1060.0,6,5,11,1,0.0,2,6,1,0,2.0,0,3,1
2019,495.0,11,11,20,0,19000.0,3,1,0,0,1.5,0,0,0
2019,479.0,7,2,23,1,98518.0,3,1,0,0,1.6,1,0,0
2008,155.0,21,14,79,1,0.0,5,4,0,0,1.8,1,0,0
2004,48.0,0,15,67,1,0.0,3,0,0,0,1.5,1,0,0
2009,142.0,9,2,51,0,0.0,0,7,0,0,1.1,1,0,2
2011,1590.0,0,7,77,0,0.0,2,1,0,0,5.0,0,3,1
2006,108.0,1,12,128,1,0.0,0,0,2,0,2.0,1,1,1
2001,128.0,51,0,56,1,0.0,0,0,2,0,1.8,1,1,1
2016,228.0,30,2,37,0,0.0,3,0,0,0,1.0,1,0,2
2010,148.0,0,2,51,0,120000.0,0,8,0,0,1.1,1,0,2
